"Push driller through own portal in ""Loop"" using fan",ThirstyForTacos,1,I turned the fan on using the cube. Then I set the driller right in front of the fan with a portal through the wall and the driller immediately went through the portal and ended up on the far wall.,https://steamcommunity.com/app/835960/discussions/1/5774239504127987269/,,,,,,,,The Talos Principle 2
Suggestion about Remnant discovery,KeltonFornit,0,"I think it would be useful for you to increase the collision radius around Remnants to trigger them without having to intersect them. The reason is that I completed the game without realising what they really were. The first time I saw one I walked quite close to it, where the audio interference noise happens, but nothing happened, so I thought they were just 'there' without any other significance. I went back to collect all of them afterwards and found it weird how close you need to get to them to trigger them, but was happy to hear what they add to the story. Thanks.",https://steamcommunity.com/app/835960/discussions/1/5774239504127418999/,,,,,,,,The Talos Principle 2
3 бага (3 bugs): с лягушками; отображение HUD и ПКМ мыши с устройствами / with frogs; HUD; right-click for devices.,Bohdan36,0,"\u0414\u043b\u044f \u0432\u0441\u0435\u0445 \u0442\u0440\u0435\u0445 \u0431\u0430\u0433\u043e\u0432 \u0437\u0430\u043f\u0438\u0441\u0430\u043d\u043e \u043e\u0434\u043d\u043e \u0432\u0438\u0434\u0435\u043e (5 \u0441\u043a\u043b\u0435\u0435\u043a \u043a\u043e\u0440\u043e\u0442\u043a\u0438\u0445 \u0432\u0438\u0434\u0435\u043e)[url=https:\/\/youtu.be\/7sWulU_wrZU] \u0422\u044b\u043a [\/url]\n\u0438\u043b\u0438\nhttps:\/\/youtu.be\/7sWulU_wrZU\n\n\u041d\u0435 \u043e\u0431\u0440\u0430\u0449\u0430\u0439\u0442\u0435 \u0432\u043d\u0438\u043c\u0430\u043d\u0438\u0435 \u0435\u0441\u043b\u0438 \u0435\u0441\u0442\u044c \u043a\u0430\u043a\u0438\u0435-\u0442\u043e \u043f\u043e\u043c\u0435\u0445\u0438 \u0432 \u0432\u0438\u0434\u0435\u043e, \u0442.\u043a. \u0447\u0442\u043e\u0431\u044b \u0437\u0430\u043f\u0438\u0441\u0430\u0442\u044c \u043c\u043d\u0435 \u043f\u043e\u0442\u0440\u0435\u0431\u043e\u0432\u0430\u043b\u043e\u0441\u044c \u043f\u043e\u043d\u0438\u0437\u0438\u0442\u044c \u043a\u0430\u0447\u0435\u0441\u0442\u0432\u043e \u0438\u0433\u0440\u044b. \u0422\u0430\u043a\u0436\u0435 \u0445\u043e\u0447\u0443 \u043f\u0435\u0440\u0435\u0434\u0430\u0442\u044c \u0431\u043e\u043b\u044c\u0448\u043e\u0435 \u0441\u043f\u0430\u0441\u0438\u0431\u043e \u0437\u0430 \u0442\u043e, \u0447\u0442\u043e \u0438\u0433\u0440\u0430 \u0434\u043e\u0441\u0442\u0443\u043f\u043d\u0430 \u0447\u0435\u0440\u0435\u0437 Nvidia GeForce Now. \u0418\u0442\u0430\u043a, \u043f\u0440\u0438\u0441\u0442\u0443\u043f\u0438\u043c:\n\n1. \u0411\u0430\u0433 \u0441 \u043b\u044f\u0433\u0443\u0448\u043a\u0430\u043c\u0438. \u043d\u0430 \u0432\u0438\u0434\u0435\u043e \u0444\u0440\u0430\u0433\u043c\u0435\u043d\u0442 0:00 - 1:17\n\u0435\u0449\u0451 \u0421\u043a\u0440\u0438\u043d\u0448\u043e\u0442 - [url=https:\/\/i.imgur.com\/eju1eDr.jpg] \u0422\u044b\u043a [\/url]\n\u042e\u0433. \u041f\u0435\u0440\u0435\u0445\u043e\u0434 3. \u0422\u0430\u043c \u0433\u0434\u0435 \u043c\u043e\u0436\u043d\u043e \u0443\u0432\u0438\u0434\u0435\u0442\u044c \u043b\u044f\u0433\u0443\u0448\u0435\u043a. \u0412\u043e\u0437\u043b\u0435 \u043d\u0438\u0445 \u0431\u0440\u0435\u0432\u043d\u043e \u0438 \u0432\u043e\u0442 \u043e\u043d\u0438 \u043c\u043e\u0433\u0443\u0442 \u0437\u0430\u0431\u0430\u0433\u0430\u0442\u044c\u0441\u044f \u0438 \u043d\u0435 \u043f\u0435\u0440\u0435\u043f\u0440\u044b\u0433\u043d\u0443\u0442\u044c.\n\u0414\u0440\u0443\u0433\u043e\u0439 \u0440\u0430\u0437 \u043e\u043d\u0438 \u043c\u043e\u0433\u0443\u0442 \u043d\u0430\u0445\u043e\u0434\u0438\u0442\u044c\u0441\u044f \u0441\u043f\u0440\u0430\u0432\u0430 \u043e\u0442 \u0431\u0440\u0435\u0432\u043d\u0430 \u0438 \u0431\u043b\u0430\u0433\u043e\u043f\u043e\u043b\u0443\u0447\u043d\u043e \u043f\u0435\u0440\u0435\u043f\u0440\u044b\u0433\u043d\u0443\u0442. \u041d\u043e \u0432\u043e\u0442 \u0438 \u0442\u0430\u043a\u043e\u0435 \u0431\u044b\u0432\u0430\u0435\u0442, \u0447\u0442\u043e \u043e\u043d\u0438 \u0437\u0430\u0441\u0442\u0440\u044f\u043b\u0438) \u0422\u0430\u043a\u0436\u0435 \u0435\u0441\u043b\u0438 \u043e\u0442\u043e\u0439\u0442\u0438 \u0441\u043e\u0432\u0441\u0435\u043c \u043d\u0435\u0434\u0430\u043b\u0435\u043a\u043e, \u0442\u043e \u043f\u043e\u0442\u043e\u043c \u043c\u043e\u0436\u0435\u0442 \u043f\u043e\u044f\u0432\u0438\u0442\u044c\u0441\u044f \u0435\u0449\u0451 \u043e\u0434\u043d\u0430 \u043b\u044f\u0433\u0443\u0448\u043a\u0430 (\u043d\u0430 \u0432\u0438\u0434\u0435\u043e 00:56), \u043a\u043e\u0442\u043e\u0440\u0430\u044f \u0442\u043e\u0436\u0435 \u043d\u0435 \u043f\u0435\u0440\u0435\u043f\u0440\u044b\u0433\u043d\u0443\u043b\u0430.\n[b]\u0420\u0435\u0448\u0435\u043d\u0438\u0435: \u0434\u0430\u0442\u044c \u043b\u044f\u0433\u0443\u0448\u043a\u0430\u043c \u043f\u0435\u0440\u0435\u043f\u0440\u044b\u0433\u0438\u0432\u0430\u0442\u044c \u0432 \u0432\u043e\u0434\u0443:) \u041a\u0441\u0442\u0430\u0442\u0438 \u0438\u0445 \u043f\u043e\u0442\u043e\u043c \u0432 \u0432\u043e\u0434\u0435 \u0443\u0436\u0435 \u043d\u0435 \u043d\u0430\u0439\u0442\u0438:D(( \n\u041d\u0435 \u0445\u043e\u0442\u0435\u043b\u043e\u0441\u044c \u0431\u044b \u0447\u0442\u043e\u0431\u044b \u043f\u0440\u0438 \u044d\u0442\u043e\u043c \u0431\u0440\u0435\u0432\u043d\u043e \u0443\u0431\u0440\u0430\u043b\u0438.[\/b]\n\n2. \u0411\u0430\u0433 HUD, \u043e\u0442\u043e\u0431\u0440\u0430\u0436\u0435\u043d\u0438\u044f \u0438\u0437-\u0437\u0430 \u0444\u043e\u0442\u043e\u0440\u0435\u0436\u0438\u043c\u0430. \u041d\u0430 \u0432\u0438\u0434\u0435\u043e \u0444\u0440\u0430\u0433\u043c\u0435\u043d\u0442 1:18 - 1:57\n\u0412 \u043d\u0430\u0441\u0442\u0440\u043e\u0439\u043a\u0430\u0445 \u0438\u0433\u0440\u044b \u043c\u043e\u0436\u043d\u043e \u0443\u0431\u0440\u0430\u0442\u044c \u0432\u0435\u0441\u044c HUD \u044d\u043a\u0440\u0430\u043d\u0430, \u0442.\u0435. \u043e\u0442\u043e\u0431\u0440\u0430\u0436\u0435\u043d\u0438\u0435 \u043a\u043e\u043c\u043f\u0430\u0441\u0430, \u0446\u0435\u043b\u0435\u0439, \u0441\u043f\u0440\u044f\u0442\u0430\u0442\u044c \u0438\u043d\u0442\u0435\u0440\u0444\u0435\u0439\u0441. \u041d\u043e \u043f\u0440\u0438 \u0437\u0430\u0445\u043e\u0434\u0435 \u0432 \u0444\u043e\u0442\u043e\u0440\u0435\u0436\u0438\u043c, \u0430 \u043f\u043e\u0442\u043e\u043c \u0432\u044b\u0445\u043e\u0434\u0435 - \u043e\u0441\u0442\u0430\u0435\u0442\u0441\u044f \u043e\u0442\u043e\u0431\u0440\u0430\u0436\u0435\u043d\u0438\u0435 \u0441\u043b\u0435\u0432\u0430 \u0432\u0432\u0435\u0440\u0445\u0443 \u044d\u043a\u0440\u0430\u043d\u0430 (8 \u043b\u043e\u0432\u0443\u0448\u0435\u043a) \u0438 \u0432\u043d\u0438\u0437\u0443 \u0441\u043b\u0435\u0432\u0430. \u041f\u043e\u043b\u0443\u0447\u0430\u0435\u0442\u0441\u044f \u0444\u043e\u0442\u043e\u0440\u0435\u0436\u0438\u043c \u0441\u0431\u0440\u0430\u0441\u044b\u0432\u0430\u0435\u0442 \u043d\u0430\u0441\u0442\u0440\u043e\u0439\u043a\u0443 \u043e\u0442\u043a\u043b\u044e\u0447\u0435\u043d\u0438\u044f HUD. \u0427\u0442\u043e \u0435\u0449\u0451 \u043c\u043e\u0436\u0435\u0442 \u0432\u0435\u0440\u043d\u0443\u0442\u044c \u043a\u0440\u043e\u043c\u0435 \u0444\u043e\u0442\u043e\u0440\u0435\u0436\u0438\u043c\u0430 \u044d\u0442\u043e \u043e\u0442\u043e\u0431\u0440\u0430\u0436\u0435\u043d\u0438\u0435 \u044f \u043d\u0435 \u0437\u043d\u0430\u044e. \u0423\u0431\u0440\u0430\u0442\u044c \u043e\u0442\u043e\u0431\u0440\u0430\u0436\u0435\u043d\u0438\u0435 \u043c\u043e\u0436\u043d\u043e \u043d\u0430\u0436\u0430\u0432 ESC \u0434\u0432\u0430 \u0440\u0430\u0437\u0430.\n[b] \u0420\u0435\u0448\u0435\u043d\u0438\u0435: \u0441\u0434\u0435\u043b\u0430\u0442\u044c \u0442\u0430\u043a, \u0447\u0442\u043e\u0431\u044b \u043f\u0440\u0438 \u0432\u044b\u0445\u043e\u0434\u0435 \u0441 \u0444\u043e\u0442\u043e\u0440\u0435\u0436\u0438\u043c\u0430 \u043d\u0435 \u0432\u043e\u0437\u0432\u0440\u0430\u0449\u0430\u043b\u043e\u0441\u044c \u043e\u0442\u043e\u0431\u0440\u0430\u0436\u0435\u043d\u0438\u0435 \u043d\u0430 \u044d\u043a\u0440\u0430\u043d\u0435 \u043f\u0440\u0438 \u043e\u0442\u043a\u043b\u044e\u0447\u0435\u043d\u0438\u0438 \u0438\u043d\u0442\u0435\u0440\u0444\u0435\u0439\u0441\u0430\/\u0446\u0435\u043b\u0435\u0439 \u0432 \u043d\u0430\u0441\u0442\u0440\u043e\u0439\u043a\u0430\u0445 \u0438\u0433\u0440\u044b. \u0422\u0430\u043a\u0436\u0435 \u0441\u0442\u043e\u0438\u0442 \u043f\u0440\u043e\u0432\u0435\u0440\u0438\u0442\u044c \u0434\u0440. \u0432\u0430\u0440\u0438\u0430\u043d\u0442\u044b, \u043c\u043e\u0436\u0435\u0442 \u0447\u0442\u043e-\u0442\u043e \u0435\u0449\u0451 \u0432\u043e\u0437\u0432\u0440\u0430\u0449\u0430\u0435\u0442.[\/b]\n\n3. \u0411\u0430\u0433 - \u041f\u041a\u041c \u043c\u044b\u0448\u0438 (\u043f\u0440\u0430\u0432\u0430\u044f \u043a\u043d\u043e\u043f\u043a\u0430 \u043c\u044b\u0448\u0438 \u043f\u0440\u0438 \u0432\u0437\u0430\u0438\u043c\u043e\u0434\u0435\u0439\u0441\u0442\u0432\u0438\u0438 \u0441 \u0443\u0441\u0442\u0440\u043e\u0439\u0441\u0442\u0432\u0430\u043c\u0438).\n\u043d\u0430 \u0432\u0438\u0434\u0435\u043e \u0444\u0440\u0430\u0433\u043c\u0435\u043d\u0442 1:58 - 2:20\n\u042f \u043d\u0430\u0434\u0435\u044e\u0441\u044c \u0432\u044b \u043f\u043e\u0439\u043c\u0435\u0442\u0435 \u043e \u0447\u0435\u043c \u044f. \u041f\u043e\u0441\u0442\u0430\u0440\u0430\u044e\u0441\u044c \u0441\u0430\u043c \u043d\u0435 \u0437\u0430\u043f\u0443\u0442\u0430\u0442\u044c\u0441\u044f.\n\u041b\u041a\u041c - \u043b\u0435\u0432\u0430\u044f \u043a\u043d\u043e\u043f\u043a\u0430 \u043c\u044b\u0448\u0438\n\u041f\u041a\u041c - \u043f\u0440\u0430\u0432\u0430\u044f \u043a\u043d\u043e\u043f\u043a\u0430 \u043c\u044b\u0448\u0438\n\u0420\u0430\u0437\u0431\u0435\u0440\u0435\u043c \u043d\u0430 \u043f\u0440\u0438\u043c\u0435\u0440\u0435 \u043a\u043e\u043d\u043d\u0435\u043a\u0442\u043e\u0440\u0430. \u0418 \u0447\u0442\u043e \u0432 \u0438\u0442\u043e\u0433\u0435 \u043d\u0435 \u0442\u0430\u043a.\n\n\u041f\u043e \u0445\u043e\u0434\u0443 \u0438\u0433\u0440\u044b \u043f\u0440\u0438 \u043d\u0430\u0436\u0430\u0442\u0438\u0438 \u041b\u041a\u041c \u0431\u0435\u0440\u0435\u0448\u044c \u043f\u0440\u0435\u0434\u043c\u0435\u0442. \u0412\u044b\u0431\u0440\u0430\u0442\u044c \u043e\u0431\u044a\u0435\u043a\u0442\u044b - \u0415\u0449\u0451 \u0440\u0430\u0437 \u043d\u0430 \u043d\u0438\u0445 \u043f\u043e\u043f\u0430\u0441\u0442\u044c \u043c\u044b\u0448\u044c\u044e - \u043d\u0430\u0436\u0430\u0442\u044c \u041b\u041a\u041c \u0447\u0442\u043e\u0431\u044b \u0432\u044b\u0431\u0440\u0430\u0442\u044c \u0438 \u0434\u043e\u0431\u0430\u0432\u0438\u0442\u044c \u0432 \u0441\u043f\u0438\u0441\u043e\u043a \u0430\u043a\u0442\u0438\u0432\u0430\u0446\u0438\u0438 \u043a\u043e\u043d\u043d\u0435\u043a\u0442\u043e\u0440\u0430. \u041f\u043e \u043d\u0430\u043f\u0440\u0430\u0432\u043b\u0435\u043d\u0438\u0438 \u043a \u0437\u0435\u043c\u043b\u0435 \u0441\u0442\u0430\u0432\u0438\u0448\u044c \u043f\u0440\u0435\u0434\u043c\u0435\u0442 \u043d\u0430\u0436\u0438\u043c\u0430\u044f \u041b\u041a\u041c. \u0421 \u041b\u041a\u041c \u0440\u0430\u0431\u043e\u0442\u0430\u0435\u0442 \u043a\u043e\u0440\u0440\u0435\u043a\u0442\u043d\u043e. \u0414\u0430\u043b\u044c\u0448\u0435 \u0440\u0430\u0437\u0431\u0435\u0440\u0435\u043c \u0441 \u041f\u041a\u041c.\n\n\u0412\u0441\u0451 \u0434\u0435\u043b\u043e \u0432 \u0442\u043e\u043c, \u0447\u0442\u043e \u043a\u043e\u0433\u0434\u0430 \u043f\u0440\u0435\u0434\u043c\u0435\u0442 \u0430\u043a\u0442\u0438\u0432\u0435\u043d \u0432 \u0441\u0432\u044f\u0437\u044f\u0445 (\u043d\u0430 \u0432\u0438\u0434\u0435\u043e 2:11), \u0447\u0442\u043e\u0431\u044b \u0441\u043e\u0445\u0440\u0430\u043d\u0438\u0442\u044c \u0441\u0432\u044f\u0437\u0438 \u0438 \u043f\u0435\u0440\u0435\u0434\u0432\u0438\u043d\u0443\u0442\u044c \u0432 \u0434\u0440\u0443\u0433\u043e\u0435 \u043c\u0435\u0441\u0442\u043e \u0442\u044b \u043d\u0430\u0436\u0438\u043c\u0430\u0435\u0448\u044c \u041f\u041a\u041c. \u0414\u0430\u043b\u044c\u0448\u0435 \u0447\u0442\u043e\u0431\u044b \u0441 \u044d\u0442\u0438\u043c\u0438 \u0441\u0432\u044f\u0437\u044f\u043c\u0438 \u043f\u043e\u0441\u0442\u0430\u0432\u0438\u0442\u044c \u043f\u0440\u0435\u0434\u043c\u0435\u0442 \u0432\u043e\u0442 \u0442\u0443\u0442 \u0438 \u043d\u0430\u0447\u0438\u043d\u0430\u0435\u0442\u0441\u044f \u0441\u0430\u043c\u043e\u0435 \u0438\u043d\u0442\u0435\u0440\u0435\u0441\u043d\u043e\u0435. \u0422\u044b \u043c\u043e\u0436\u0435\u0448\u044c \u043d\u0430\u0436\u0430\u0442\u044c \u041b\u041a\u041c, \u0430 \u043c\u043e\u0436\u0435\u0448\u044c \u0438 \u041f\u041a\u041c !\n\u0422\u043e \u0435\u0441\u0442\u044c \u044f \u043c\u043e\u0433\u0443 \u0438\u0441\u043f\u043e\u043b\u044c\u0437\u043e\u0432\u0430\u0442\u044c \u043f\u0440\u0430\u0432\u0443\u044e \u043a\u043d\u043e\u043f\u043a\u0443 \u043c\u044b\u0448\u0438 \u0447\u0442\u043e\u0431\u044b \u0412\u0417\u042f\u0422\u042c \u041f\u0420\u0415\u0414\u041c\u0415\u0422, \u041b\u041a\u041c \u0430\u043a\u0442\u0438\u0432\u0438\u0440\u043e\u0432\u0430\u0442\u044c \u0441\u0432\u044f\u0437\u0438 , \u043d\u0430\u0436\u0430\u0442\u044c \u041f\u041a\u041c \u0447\u0442\u043e\u0431\u044b \u0441\u0432\u044f\u0437\u0438 \u0441\u043e\u0445\u0440\u0430\u043d\u0438\u0442\u044c \u0438 \u043f\u043e\u0441\u0442\u0430\u0432\u0438\u0442\u044c \u041f\u0420\u0415\u0414\u041c\u0415\u0422 \u041d\u0410\u0416\u0410\u0412 \u041f\u041a\u041c !  (\u0434\u043b\u044f \u043e\u0442\u043c\u0435\u043d\u044b \u0441\u0432\u044f\u0437\u0435\u0439 \u043d\u0443\u0436\u043d\u043e \u0437\u0430\u0436\u0438\u043c\u0430\u0442\u044c \u041f\u041a\u041c), \u0430 \u043f\u043e\u0441\u0442\u0430\u0432\u0438\u0442\u044c \u043f\u0440\u043e\u0441\u0442\u043e \u041d\u0410\u0416\u0410\u041b \u0418 \u0412\u0421\u0401.\n\u0422\u0430\u043a\u0436\u0435 \u0432 \u043f\u043e\u0434\u0442\u0432\u0435\u0440\u0436\u0434\u0435\u043d\u0438\u0435 \u044d\u0442\u043e\u043c\u0443 \u0432 \u043d\u0430\u0441\u0442\u0440\u043e\u0439\u043a\u0430\u0445 \u0438\u0433\u0440\u044b (\u043d\u0430 \u0432\u0438\u0434\u0435\u043e 1:58) \u0438 \u043f\u043e \u0441\u0443\u0449\u0435\u0441\u0442\u0432\u0443 \u041f\u041e\u0414\u041d\u042f\u0422\u042c \u0438 \u0432 \u0442\u043e\u043c \u0447\u0438\u0441\u043b\u0435 \u041f\u041e\u0421\u0422\u0410\u0412\u0418\u0422\u042c \u0430\u043a\u0442\u0443\u0430\u043b\u044c\u043d\u043e \u043a\u0430\u043a \u0434\u043b\u044f \u041b\u041a\u041c, \u0442\u0430\u043a \u0438 \u0434\u043b\u044f \u041f\u041a\u041c.\n\n\u0412 \u0447\u0451\u043c \u043f\u0440\u043e\u0431\u043b\u0435\u043c\u0430?? \u0410 \u0432 \u0442\u043e\u043c, \u0447\u0442\u043e \u041f\u041e\u0421\u0422\u0410\u0412\u0418\u0422\u042c \u041d\u0410 \u041f\u0420\u0410\u0412\u0423\u042e \u041a\u041d\u041e\u041f\u041a\u0423 \u041c\u042b\u0428\u0418 \u0442\u044b \u043c\u043e\u0436\u0435\u0448\u044c, \u043d\u043e \u043d\u0435 \u0432\u0441\u0435\u0433\u0434\u0430. \u041d\u0430 \u0432\u0438\u0434\u0435\u043e \u0432\u044b \u0441\u043b\u044b\u0448\u0438\u0442\u0435 \u0449\u0435\u043b\u0447\u043a\u0438 \u043d\u0430 2:12 , 2:16 - \u044d\u0442\u043e \u0437\u043d\u0430\u0447\u0438\u0442 \u0447\u0442\u043e \u043d\u0435 \u0434\u0430\u0435\u0442 \u043f\u043e\u0441\u0442\u0430\u0432\u0438\u0442\u044c. \u0422\u043e \u0442\u0430\u043a \u043f\u0440\u043e\u0438\u0441\u0445\u043e\u0434\u0438\u0442 \u043d\u0435 \u0432\u0441\u0435\u0433\u0434\u0430. \u0422\u043e \u0435\u0441\u0442\u044c \u043f\u043e\u0440\u043e\u0439 \u043d\u0430\u0434\u043e \u043d\u0430\u0436\u0438\u043c\u0430\u0442\u044c \u043c\u043d\u043e\u0433\u043e \u0440\u0430\u0437, \u0447\u0442\u043e\u0431\u044b \u0432 \u043a\u0430\u043a\u043e\u0439-\u0442\u043e \u0438\u0437 \u043d\u0438\u0445 \u043f\u043e\u0441\u0442\u0430\u0432\u0438\u043b\u0441\u044f \u043f\u0440\u0435\u0434\u043c\u0435\u0442. \u0422\u044b \u043d\u0435 \u043c\u0435\u043d\u044f\u0435\u0448\u044c \u043f\u043e\u0437\u0438\u0446\u0438\u044e, \u0442\u044b \u043f\u043e\u0441\u0442\u0430\u0432\u0438\u0442\u044c \u043c\u043e\u0436\u0435\u0448\u044c, \u043d\u043e \u041f\u041e\u0421\u0422\u0410\u0412\u0418\u0422\u042c \u0411\u0410\u0413\u0410\u0415\u0422\u0421\u042f \u041f\u0420\u0418 \u041d\u0410\u0416\u0410\u0422\u0418\u0418 \u041f\u0420\u0410\u0412\u041e\u0419 \u041a\u041d\u041e\u041f\u041a\u0418 \u041c\u042b\u0428\u0418. \u0422\u041e \u0421\u0422\u0410\u0412\u0418\u0422\u0421\u042f, \u0422\u041e \u041d\u0410\u0414\u041e \u041a\u041b\u0410\u0426\u0410\u0422\u042c \u041c\u041d\u041e\u0413\u041e \u0420\u0410\u0417, \u0441\u043a\u0430\u0436\u0435\u043c \u043d\u0430 5 \u0438\u043b\u0438 10 \u043f\u043e\u0441\u0442\u0430\u0432\u0438\u0442\u0441\u044f. \u041f\u0440\u043e\u0431\u043b\u0435\u043c \u0441 \u043c\u044b\u0448\u044c\u044e \u043d\u0435\u0442.\n\n[b]  \u0420\u0435\u0448\u0435\u043d\u0438\u0435: \u041f\u043e\u0434\u0434\u0435\u0440\u0436\u043a\u0430 \u0432\u0437\u044f\u0442\u0438\u044f \u043e\u0431\u044a\u0435\u043a\u0442\u043e\u0432 \u0447\u0435\u0440\u0435\u0437 \u041f\u0420\u0410\u0412\u0423\u042e \u041a\u041d\u041e\u041f\u041a\u0423 \u043c\u044b\u0448\u0438 \u0435\u0441\u0442\u044c \u0438 \u041f\u0420\u0415\u0414\u041c\u0415\u0422\u042b  \u0421\u0422\u0410\u0412\u042f\u0422\u0421\u042f \u0427\u0415\u0420\u0415\u0417 \u041f\u0420\u0410\u0412\u0423\u042e \u041a\u041d\u041e\u041f\u041a\u0423 \u041c\u042b\u0428\u0418 \u0422\u041e\u0416\u0415.  \u041d\u043e \u043d\u0443\u0436\u043d\u0430 \u043f\u043e\u043b\u043d\u0430\u044f \u043f\u043e\u0434\u0434\u0435\u0440\u0436\u043a\u0430 \u041f\u0420\u0410\u0412\u041e\u0419 \u041a\u041d\u041e\u041f\u041a\u0418 \u041c\u042b\u0428\u0418 \u0447\u0442\u043e\u0431\u044b \u0441\u0442\u0430\u0432\u0438\u043b\u0438\u0441\u044c \u0441 \u043f\u0435\u0440\u0432\u043e\u0433\u043e \u0440\u0430\u0437\u0430 \u0438 \u043d\u0435 \u0432\u043e\u0437\u043d\u0438\u043a\u0430\u043b\u0438 \u0442\u0430\u043a\u0438\u0435 \u0449\u0435\u043b\u0447\u043a\u0438.[\/b]",https://steamcommunity.com/app/835960/discussions/1/5774239504126990930/,,,,,,,,The Talos Principle 2
Sphynx South 1,Sarkvphilvs,1,"I don't want to create too much spoilers, but, I think there is something wrong with this puzzle.\n\nThe Sphynx map is clearly showing two missing blocks, which is mirrored from the puzzle. I have tried putting down the black ones, didn't work, ok, it's mirrored, so what is black is to stay up and vice-versa, but no, didn't work.\n\nI've looked on youtube, and this guy solved it, in a wrong way, and it worked.. I know, if it worked, not wrong, but still.\n\nI'm not understanding how does it work the way he did it but not if you orientate the map to reflect the Sphynx map..",https://steamcommunity.com/app/835960/discussions/1/5774239504126717060/,,,,,,,,The Talos Principle 2
Game keeps crushing all the time.,regist29,3,"The game keeps crushing all the time. First, it won't even go to the start menu. Then, after reinstalling, I managed to play until entering the vehicle moment. After that game keeps crushing to desktop without any messages.\n\nOS: Windows 11 Pro\nOS build 22621.2715\n16GB RAM\nGraphics card: nvidia GeForce GTX 1660 with 6 GB video memory\n\nGame log keeps telling something like that:\n[2023.11.16-05.05.55:992][846]LogFileManager: Error: SetFilePointer on ..\/..\/..\/Talos2\/Content\/Paks\/pakchunk0-Windows.pak Failed 420354607\/1704541382: 420354607 A device which does not exist was specified.\n[2023.11.16-05.05.55:992][846]LogFileManager: Warning: ReadFile failed: Count=0 Length=37373 Error=A device which does not exist was specified. for file ..\/..\/..\/Talos2\/Content\/Paks\/pakchunk0-Windows.pak\n[2023.11.16-05.05.55:992][846]LogCompression: Error: FCompression::UncompressMemory - Failed to uncompress memory (38176\/65536) from address 00000261A8450000 using format Oodle, this may indicate the asset is corrupt!\n[2023.11.16-05.05.55:992][846]LogFileManager: Error: SetFilePointer on ..\/..\/..\/Talos2\/Content\/Paks\/pakchunk0-Windows.pak Failed 420391980\/1704541382: 420391980 A device which does not exist was specified.\n[2023.11.16-05.05.55:992][846]LogFileManager: Warning: ReadFile failed: Count=0 Length=37359 Error=A device which does not exist was specified. for file ..\/..\/..\/Talos2\/Content\/Paks\/pakchunk0-Windows.pak\n[2023.11.16-05.05.55:992][846]LogCompression: Error: FCompression::UncompressMemory - Failed to uncompress memory (37373\/65536) from address 00000261A8460002 using format Oodle, this may indicate the asset is corrupt!\n[2023.11.16-05.05.55:992][846]LogIoDispatcher: Warning: Failed reading 262144 bytes at offset 2412773376 (Retries: 8)",https://steamcommunity.com/app/835960/discussions/1/5774239174010924615/,,,,,,,,The Talos Principle 2
Odd endgame visual glitch,NyanCart,0,"As title says. I do not know if i can link the screenshot i got of it, but i'll try at the end of this post. Upon restarting the game in the far endgame area [spoiler] athena's loop \/ the dystopia [\/spoiler], i got a strange visual bug where it was like there was no lighting in the area, besides things that give off their own light. everything is very dark and while i'm able to do what i have to with it like this, it's both annoying, and not very pretty. Switching to the other loading zone and back did not fix this, however, a quick checkpoint restart did.\nhttps:\/\/steamcommunity.com\/sharedfiles\/filedetails\/?id=3087931056 Photo? (+20 contrast and +10 brightness)",https://steamcommunity.com/app/835960/discussions/1/5774239174020682731/,,,,,,,,The Talos Principle 2
Surround sound broken?,Spyro,0,Why are people talking in front of me but the audio is coming from the rear speakers? Is this just stereo or is the audio just broken..?,https://steamcommunity.com/app/835960/discussions/1/5774239174020572348/,,,,,,,,The Talos Principle 2
DirectX 12 is not supported on your system,garry,1,The Talos Principle 2 - bug report in  the link\nhttps:\/\/drive.google.com\/file\/d\/1OpscwPUKnDntZbqk8t3HjDsuRilUYnq3\/view?usp=sharing\n\nHelp plz,https://steamcommunity.com/app/835960/discussions/1/5774239174020034638/,,,,,,,,The Talos Principle 2
Cube going through wall,Deathmask,0,"There'S the clip of the cube is going through the wall\nhttps:\/\/www.twitch.tv\/deathmask666ger\/clip\/TardyEndearingBurritoWTRuck--kiDoLc6w_xg4SJp?featured=false&filter=clips&range=24hr&sort=time\n\nMy Solution to this puzzle\n[spoiler]I solved this puzzle with this \""strat\"" to lose the cube in the air to get on the spot[\/spoiler]",https://steamcommunity.com/app/835960/discussions/1/5774239174018992363/,,,,,,,,The Talos Principle 2
NVIDIA Driver Bug,Pirate☠️Pocah,3,Frame generation is greyed out with the latest NVIDIA driver. The game says the driver is incorrect.\n\nI am pretty sure this was fine with 537.34. Am re-installing that to check. Will get back in ten mins.,https://steamcommunity.com/app/835960/discussions/1/5774239174018747577/,,,,,,,,The Talos Principle 2
HDR Hud Brightness,Pirate☠️Pocah,5,Is it possible to reduce the brightness of static items on the display? I ask because it's a handy feature for OLED displays.,https://steamcommunity.com/app/835960/discussions/1/5774239174018598785/,,,,,,,,The Talos Principle 2
Driller RT Drops,mrhat,1,Most of the tools in this (and TP1 IIRC) that connect to something will do it with right trigger even though the prompt doesn't say it. Except for the driller so far. Instead of creating the hole it will drop it. I'm not sure if it working like that in the first place is a bug I've just become accustomed to but it's throwing me off every time lol,https://steamcommunity.com/app/835960/discussions/1/5774239174017007048/,,,,,,,,The Talos Principle 2
