"Game Name","Game Genre","OP","Reply Count","Thread Title","Title Language","Translated Title","Body Text","Language","Translated Text","Combined Text","Combined Translated Text","URL","Date/Time Posted (PST)","Date/Time Collected (GMT)","Class"
"Factorio","Sandbox","Yiourkas","1","Factorio crash when audio devices change","en","-","I am not sure if this is a known issue. I have an external USB microphone which has a built in audio jack. I normally connect my headphones to the microphone, which is connected to my desktop.

If I disconnect the USB microphone while Factorio is running, I get a crash.
Here is the stacktrace
[code]
55678.280 Error CrashHandler.cpp:494: Exception Code: c0000005, Address: 0x00007ff849895a09
ModuleBase: 0x00007ff68ce20000, ImageSize: 01dbc000, RelativeAddress: bca75a09
55678.280 Error CrashHandler.cpp:500: Access Violation: Read at address 0000000000000018
55678.280 Error CrashHandler.cpp:514: Exception Context:
rax=0000000000000000, rbx=0000000000000000, rcx=0000000000000000,
rdx=0000000000000000, rsi=00000238fbf6e360, rdi=00000238fbf6e520,
rip=00007ff849895a09, rsp=000000b424bbf670, rbp=00007ff8498c5000,
 r8=4710409d3c00000d,  r9=000002388204a2c0, r10=000002388204e9e0,
r11=000000b424bbf6b0, r12=0000000000000001, r13=0000000000000002,
r14=00000238fbf60fc0, r15=0000000000000001
55678.280 Crashed in C:\WINDOWS\SYSTEM32\DSOUND.dll (0x00007ff849830000 - 0x00007ff8498d2000)
Factorio crashed. Generating symbolized stacktrace, please wait ...
c:\cygwin64\tmp\factorio-build-h64fjd\libraries\stackwalker\stackwalker.cpp (924): StackWalker::ShowCallstack
c:\cygwin64\tmp\factorio-build-h64fjd\src\util\logger.cpp (316): Logger::writeStacktrace
c:\cygwin64\tmp\factorio-build-h64fjd\src\util\logger.cpp (323): Logger::logStacktrace
c:\cygwin64\tmp\factorio-build-h64fjd\src\util\crashhandler.cpp (186): CrashHandler::writeStackTrace
c:\cygwin64\tmp\factorio-build-h64fjd\src\util\crashhandler.cpp (543): CrashHandler::SehHandler
ERROR: SymGetLineFromAddr64, GetLastError: 487 (Address: 00007FF8575063A1)
00007FF8575063A1 (KERNELBASE): (filename not available): UnhandledExceptionFilter
ERROR: SymGetLineFromAddr64, GetLastError: 487 (Address: 00007FF859C6AEEC)
00007FF859C6AEEC (ntdll): (filename not available): memset
ERROR: SymGetLineFromAddr64, GetLastError: 487 (Address: 00007FF859C53EB6)
00007FF859C53EB6 (ntdll): (filename not available): _C_specific_handler
ERROR: SymGetLineFromAddr64, GetLastError: 487 (Address: 00007FF859C68E4F)
00007FF859C68E4F (ntdll): (filename not available): _chkstk
ERROR: SymGetLineFromAddr64, GetLastError: 487 (Address: 00007FF859BF5E9A)
00007FF859BF5E9A (ntdll): (filename not available): RtlRestoreContext
ERROR: SymGetLineFromAddr64, GetLastError: 487 (Address: 00007FF859C67E5E)
00007FF859C67E5E (ntdll): (filename not available): KiUserExceptionDispatcher
ERROR: SymGetLineFromAddr64, GetLastError: 487 (Address: 00007FF849895A09)
00007FF849895A09 (DSOUND): (filename not available): DllCanUnloadNow
ERROR: SymGetLineFromAddr64, GetLastError: 487 (Address: 00007FF84989903F)
00007FF84989903F (DSOUND): (filename not available): DllCanUnloadNow
ERROR: SymGetLineFromAddr64, GetLastError: 487 (Address: 00007FF849898EA0)
00007FF849898EA0 (DSOUND): (filename not available): DllCanUnloadNow
ERROR: SymGetLineFromAddr64, GetLastError: 487 (Address: 00007FF84984F9DD)
00007FF84984F9DD (DSOUND): (filename not available): DllGetClassObject
ERROR: SymGetLineFromAddr64, GetLastError: 487 (Address: 00007FF849842A53)
00007FF849842A53 (DSOUND): (filename not available): DllGetClassObject
ERROR: SymGetLineFromAddr64, GetLastError: 487 (Address: 00007FF849844616)
00007FF849844616 (DSOUND): (filename not available): DllGetClassObject
ERROR: SymGetLineFromAddr64, GetLastError: 487 (Address: 00007FF849891302)
00007FF849891302 (DSOUND): (filename not available): DllCanUnloadNow
ERROR: SymGetLineFromAddr64, GetLastError: 487 (Address: 00007FF84984DBFD)
00007FF84984DBFD (DSOUND): (filename not available): DllGetClassObject
ERROR: SymGetLineFromAddr64, GetLastError: 487 (Address: 00007FF849893282)
00007FF849893282 (DSOUND): (filename not available): DllCanUnloadNow
ERROR: SymGetLineFromAddr64, GetLastError: 487 (Address: 00007FF849891211)
00007FF849891211 (DSOUND): (filename not available): DllCanUnloadNow
ERROR: SymGetLineFromAddr64, GetLastError: 487 (Address: 00007FF84984DBFD)
00007FF84984DBFD (DSOUND): (filename not available): DllGetClassObject
ERROR: SymGetLineFromAddr64, GetLastError: 487 (Address: 00007FF849849AB1)
00007FF849849AB1 (DSOUND): (filename not available): DllGetClassObject
ERROR: SymGetLineFromAddr64, GetLastError: 487 (Address: 00007FF849848D84)
00007FF849848D84 (DSOUND): (filename not available): DllGetClassObject
ERROR: SymGetLineFromAddr64, GetLastError: 487 (Address: 00007FF849848C87)
00007FF849848C87 (DSOUND): (filename not available): DllGetClassObject
c:\cygwin64\tmp\factorio-build-h64fjd\libraries\allegro\addons\audio\dsound.cpp (204): _dsound_update
c:\cygwin64\tmp\factorio-build-h64fjd\libraries\allegro\src\threads.c (79): thread_func_trampoline
c:\cygwin64\tmp\factorio-build-h64fjd\libraries\allegro\src\win\wxthread.c (38): thread_proc_trampoline
minkernel\crts\ucrt\src\appcrt\startup\thread.cpp (115): thread_start<unsigned int (__cdecl*)(void * __ptr64)>
ERROR: SymGetLineFromAddr64, GetLastError: 487 (Address: 00007FF8586354E0)
00007FF8586354E0 (KERNEL32): (filename not available): BaseThreadInitThunk
ERROR: SymGetLineFromAddr64, GetLastError: 487 (Address: 00007FF859BC485B)
00007FF859BC485B (ntdll): (filename not available): RtlUserThreadStart
Stack trace logging done
55680.135 Include minidump in crash report.
55680.135 Error CrashHandler.cpp:191: Map tick at moment of crash: 122548440
55680.467 Info CrashHandler.cpp:311: Executable CRC: 2336234303
55680.467 Error Util.cpp:97: Unexpected error occurred. If you're running the latest version of the game you can help us solve the problem by posting the contents of the log file on the Factorio forums.
Please also include the save file(s), any mods you may be using, and any steps you know of to reproduce the crash.
55705.941 Uploading log file
55705.962 Error CrashHandler.cpp:262: Heap validation: success.
55705.963 Creating crash dump.
55706.488 CrashDump success

[\/code]","en","-","Factorio crash when audio devices changeI am not sure if this is a known issue. I have an external USB microphone which has a built in audio jack. I normally connect my headphones to the microphone, which is connected to my desktop.

If I disconnect the USB microphone while Factorio is running, I get a crash.
Here is the stacktrace
[code]
55678.280 Error CrashHandler.cpp:494: Exception Code: c0000005, Address: 0x00007ff849895a09
ModuleBase: 0x00007ff68ce20000, ImageSize: 01dbc000, RelativeAddress: bca75a09
55678.280 Error CrashHandler.cpp:500: Access Violation: Read at address 0000000000000018
55678.280 Error CrashHandler.cpp:514: Exception Context:
rax=0000000000000000, rbx=0000000000000000, rcx=0000000000000000,
rdx=0000000000000000, rsi=00000238fbf6e360, rdi=00000238fbf6e520,
rip=00007ff849895a09, rsp=000000b424bbf670, rbp=00007ff8498c5000,
 r8=4710409d3c00000d,  r9=000002388204a2c0, r10=000002388204e9e0,
r11=000000b424bbf6b0, r12=0000000000000001, r13=0000000000000002,
r14=00000238fbf60fc0, r15=0000000000000001
55678.280 Crashed in C:\WINDOWS\SYSTEM32\DSOUND.dll (0x00007ff849830000 - 0x00007ff8498d2000)
Factorio crashed. Generating symbolized stacktrace, please wait ...
c:\cygwin64\tmp\factorio-build-h64fjd\libraries\stackwalker\stackwalker.cpp (924): StackWalker::ShowCallstack
c:\cygwin64\tmp\factorio-build-h64fjd\src\util\logger.cpp (316): Logger::writeStacktrace
c:\cygwin64\tmp\factorio-build-h64fjd\src\util\logger.cpp (323): Logger::logStacktrace
c:\cygwin64\tmp\factorio-build-h64fjd\src\util\crashhandler.cpp (186): CrashHandler::writeStackTrace
c:\cygwin64\tmp\factorio-build-h64fjd\src\util\crashhandler.cpp (543): CrashHandler::SehHandler
ERROR: SymGetLineFromAddr64, GetLastError: 487 (Address: 00007FF8575063A1)
00007FF8575063A1 (KERNELBASE): (filename not available): UnhandledExceptionFilter
ERROR: SymGetLineFromAddr64, GetLastError: 487 (Address: 00007FF859C6AEEC)
00007FF859C6AEEC (ntdll): (filename not available): memset
ERROR: SymGetLineFromAddr64, GetLastError: 487 (Address: 00007FF859C53EB6)
00007FF859C53EB6 (ntdll): (filename not available): _C_specific_handler
ERROR: SymGetLineFromAddr64, GetLastError: 487 (Address: 00007FF859C68E4F)
00007FF859C68E4F (ntdll): (filename not available): _chkstk
ERROR: SymGetLineFromAddr64, GetLastError: 487 (Address: 00007FF859BF5E9A)
00007FF859BF5E9A (ntdll): (filename not available): RtlRestoreContext
ERROR: SymGetLineFromAddr64, GetLastError: 487 (Address: 00007FF859C67E5E)
00007FF859C67E5E (ntdll): (filename not available): KiUserExceptionDispatcher
ERROR: SymGetLineFromAddr64, GetLastError: 487 (Address: 00007FF849895A09)
00007FF849895A09 (DSOUND): (filename not available): DllCanUnloadNow
ERROR: SymGetLineFromAddr64, GetLastError: 487 (Address: 00007FF84989903F)
00007FF84989903F (DSOUND): (filename not available): DllCanUnloadNow
ERROR: SymGetLineFromAddr64, GetLastError: 487 (Address: 00007FF849898EA0)
00007FF849898EA0 (DSOUND): (filename not available): DllCanUnloadNow
ERROR: SymGetLineFromAddr64, GetLastError: 487 (Address: 00007FF84984F9DD)
00007FF84984F9DD (DSOUND): (filename not available): DllGetClassObject
ERROR: SymGetLineFromAddr64, GetLastError: 487 (Address: 00007FF849842A53)
00007FF849842A53 (DSOUND): (filename not available): DllGetClassObject
ERROR: SymGetLineFromAddr64, GetLastError: 487 (Address: 00007FF849844616)
00007FF849844616 (DSOUND): (filename not available): DllGetClassObject
ERROR: SymGetLineFromAddr64, GetLastError: 487 (Address: 00007FF849891302)
00007FF849891302 (DSOUND): (filename not available): DllCanUnloadNow
ERROR: SymGetLineFromAddr64, GetLastError: 487 (Address: 00007FF84984DBFD)
00007FF84984DBFD (DSOUND): (filename not available): DllGetClassObject
ERROR: SymGetLineFromAddr64, GetLastError: 487 (Address: 00007FF849893282)
00007FF849893282 (DSOUND): (filename not available): DllCanUnloadNow
ERROR: SymGetLineFromAddr64, GetLastError: 487 (Address: 00007FF849891211)
00007FF849891211 (DSOUND): (filename not available): DllCanUnloadNow
ERROR: SymGetLineFromAddr64, GetLastError: 487 (Address: 00007FF84984DBFD)
00007FF84984DBFD (DSOUND): (filename not available): DllGetClassObject
ERROR: SymGetLineFromAddr64, GetLastError: 487 (Address: 00007FF849849AB1)
00007FF849849AB1 (DSOUND): (filename not available): DllGetClassObject
ERROR: SymGetLineFromAddr64, GetLastError: 487 (Address: 00007FF849848D84)
00007FF849848D84 (DSOUND): (filename not available): DllGetClassObject
ERROR: SymGetLineFromAddr64, GetLastError: 487 (Address: 00007FF849848C87)
00007FF849848C87 (DSOUND): (filename not available): DllGetClassObject
c:\cygwin64\tmp\factorio-build-h64fjd\libraries\allegro\addons\audio\dsound.cpp (204): _dsound_update
c:\cygwin64\tmp\factorio-build-h64fjd\libraries\allegro\src\threads.c (79): thread_func_trampoline
c:\cygwin64\tmp\factorio-build-h64fjd\libraries\allegro\src\win\wxthread.c (38): thread_proc_trampoline
minkernel\crts\ucrt\src\appcrt\startup\thread.cpp (115): thread_start<unsigned int (__cdecl*)(void * __ptr64)>
ERROR: SymGetLineFromAddr64, GetLastError: 487 (Address: 00007FF8586354E0)
00007FF8586354E0 (KERNEL32): (filename not available): BaseThreadInitThunk
ERROR: SymGetLineFromAddr64, GetLastError: 487 (Address: 00007FF859BC485B)
00007FF859BC485B (ntdll): (filename not available): RtlUserThreadStart
Stack trace logging done
55680.135 Include minidump in crash report.
55680.135 Error CrashHandler.cpp:191: Map tick at moment of crash: 122548440
55680.467 Info CrashHandler.cpp:311: Executable CRC: 2336234303
55680.467 Error Util.cpp:97: Unexpected error occurred. If you're running the latest version of the game you can help us solve the problem by posting the contents of the log file on the Factorio forums.
Please also include the save file(s), any mods you may be using, and any steps you know of to reproduce the crash.
55705.941 Uploading log file
55705.962 Error CrashHandler.cpp:262: Heap validation: success.
55705.963 Creating crash dump.
55706.488 CrashDump success

[\/code]","-","https://steamcommunity.com/app/427520/discussions/5/3418810907933743357/","30/06/22 05:34","18/01/2024 13:15:46","Bug Report"
"Factorio","Sandbox","peagern","1","Slow map dowload speed","en","-","Sometimes when i'm playing with my friend and i'm joining him the speed of downloading his map is ok, and next day its 200bytes\/sec, which is impossible to download. Any ideas how to solve this?","en","-","Slow map dowload speedSometimes when i'm playing with my friend and i'm joining him the speed of downloading his map is ok, and next day its 200bytes\/sec, which is impossible to download. Any ideas how to solve this?","-","https://steamcommunity.com/app/427520/discussions/5/4748497451435271623/","17/06/22 03:54","18/01/2024 13:15:48","Bug Report"
"Factorio","Sandbox","Dark[GER]","5","Fullscreen vs Always on top","en","-","I mainly paly games with netflix as pop up over borderless fullscreen. (Always on top) Sadly this wont work with FActorio. I found some posts from  devs that they want to ""fix"" this in the future.... The post was from 2019. 

So i missed something or is this still a thing and not possible?","en","-","Fullscreen vs Always on topI mainly paly games with netflix as pop up over borderless fullscreen. (Always on top) Sadly this wont work with FActorio. I found some posts from  devs that they want to ""fix"" this in the future.... The post was from 2019. 

So i missed something or is this still a thing and not possible?","-","https://steamcommunity.com/app/427520/discussions/5/3424438414119924467/","11/06/22 10:19","18/01/2024 13:15:49","Bug Report"
"Factorio","Sandbox","SuiciSpai","0","Unable to rebuild land after running scenario (tight space scenario - losing wall stack)","en","-","If you reach more than 100 wall pieces on the tight space scenario (at least on the first one), when you run the simulation, and you did not win, it will remove the 100 wall stack, letting you only with smaller wall stack (example, you have a stack of 100 walls, and another of 22). After simulation you will have 22 walls, and not 122).

This means that you might need to restart the whole scenario as you might not have enough walls to rebuy the land if you want to do so.","en","-","Unable to rebuild land after running scenario (tight space scenario - losing wall stack)If you reach more than 100 wall pieces on the tight space scenario (at least on the first one), when you run the simulation, and you did not win, it will remove the 100 wall stack, letting you only with smaller wall stack (example, you have a stack of 100 walls, and another of 22). After simulation you will have 22 walls, and not 122).

This means that you might need to restart the whole scenario as you might not have enough walls to rebuy the land if you want to do so.","-","https://steamcommunity.com/app/427520/discussions/5/3424437779944390241/","04/06/22 10:55","18/01/2024 13:15:49","Bug Report"
"Factorio","Sandbox","frigidplanet","0","Crash on exit","en","-","Played game for a while.  Saved game.  Exited to main menu.  Clicked exit to close game.  Crash.

pastebin  with password (0h95zKX1mA);  expires in 1 week so get it while it's hot.

https:\/\/pastebin.com\/FEGKC6YL","en","-","Crash on exitPlayed game for a while.  Saved game.  Exited to main menu.  Clicked exit to close game.  Crash.

pastebin  with password (0h95zKX1mA);  expires in 1 week so get it while it's hot.

https:\/\/pastebin.com\/FEGKC6YL","-","https://steamcommunity.com/app/427520/discussions/5/3424437779942619760/","03/06/22 23:20","18/01/2024 13:15:50","Bug Report"
"Factorio","Sandbox","IXBlackWolfXI","0","Belts and underground belts duplication exploit in Belt Madness.","en","-","I was just attempting the final stage in the Belt Madness mini-game when I noticed something; I had used up all my yellow belts, but after testing out my set-up I found that I suddenly had full yellow belts again. I found that I could reset all the belts in my inventory to 100 and underground belts to 50 simply by '?starting the belts?' and then reverting to building. This gives you potentially infinite resources. I now feel like I cheated on one of my previous levels because I did this a number of times without noticing.","en","-","Belts and underground belts duplication exploit in Belt Madness.I was just attempting the final stage in the Belt Madness mini-game when I noticed something; I had used up all my yellow belts, but after testing out my set-up I found that I suddenly had full yellow belts again. I found that I could reset all the belts in my inventory to 100 and underground belts to 50 simply by '?starting the belts?' and then reverting to building. This gives you potentially infinite resources. I now feel like I cheated on one of my previous levels because I did this a number of times without noticing.","-","https://steamcommunity.com/app/427520/discussions/5/3392911947298237738/","29/05/22 07:32","18/01/2024 13:15:50","Bug Report"
"Factorio","Sandbox","大家，早安","2","How to complete Advanced Train Tutorial (first part)","en","-","It simply asks to replace or build chain signals where necessary so that the red trains can read their stop.

I replaced and built a few chain signals, and the red trains were perfectly capable of moving to their stops. 

The tutorial ""Continue"" button is greyed out, and it won't allow me to continue in any capacity. 

What do I do?","en","-","How to complete Advanced Train Tutorial (first part)It simply asks to replace or build chain signals where necessary so that the red trains can read their stop.

I replaced and built a few chain signals, and the red trains were perfectly capable of moving to their stops. 

The tutorial ""Continue"" button is greyed out, and it won't allow me to continue in any capacity. 

What do I do?","-","https://steamcommunity.com/app/427520/discussions/5/3392911947295627574/","28/05/22 14:25","18/01/2024 13:15:52","Bug Report"
"Factorio","Sandbox","Mysti","0","Can't copy paste importing blueprints strings","en","-","i was trying to paste an string for a blueprint, but a icant paste, if I try it on google it works perfectly, any ideas of whats wrong?ːsteamboredː","en","-","Can't copy paste importing blueprints stringsi was trying to paste an string for a blueprint, but a icant paste, if I try it on google it works perfectly, any ideas of whats wrong?ːsteamboredː","-","https://steamcommunity.com/app/427520/discussions/5/3281447372959401745/","24/05/22 12:27","18/01/2024 13:15:53","Bug Report"
"Factorio","Sandbox","Effect","2","Blueprint Recipes not saving","fr","Blueprint Recipes not saving","I downloaded some blue prints onliine the jumpstart base by nilaus the layout is there but the recipes in the factories just isnt there. it works on older saves but if i start a new game it doesn't show up. Any ideas what would stop that?","en","-","Blueprint Recipes not savingI downloaded some blue prints onliine the jumpstart base by nilaus the layout is there but the recipes in the factories just isnt there. it works on older saves but if i start a new game it doesn't show up. Any ideas what would stop that?","Blueprint Recipes not savingI downloaded some blue prints onliine the jumpstart base by nilaus the layout is there but the recipes in the factories just isnt there. it works on older saves but if i start a new game it doesn't show up. Any ideas what would stop that?","https://steamcommunity.com/app/427520/discussions/5/3281447372955605932/","23/05/22 11:34","18/01/2024 13:15:53","Bug Report"
"Factorio","Sandbox","Lenulian","0","Unable to enable replay","es","Unable to enable replay","I love seeing at the end of the day for my factory grew so I always enable the replay with new world. The fact that enven tiny update just breaks it is really sad, but can be abused. But to not be able to replay with installed mods? Why? Some mods make the game so much more interesting. Its sad you cant replay save with mods. It always says ""cannot play replay: it has a different mod configuration"" even though I started a NEW playthrough and thus was unable to even change anything. Its just says it from the beggining. WHY","en","-","Unable to enable replayI love seeing at the end of the day for my factory grew so I always enable the replay with new world. The fact that enven tiny update just breaks it is really sad, but can be abused. But to not be able to replay with installed mods? Why? Some mods make the game so much more interesting. Its sad you cant replay save with mods. It always says ""cannot play replay: it has a different mod configuration"" even though I started a NEW playthrough and thus was unable to even change anything. Its just says it from the beggining. WHY","Unable to enable replayI love seeing at the end of the day for my factory grew so I always enable the replay with new world. The fact that enven tiny update just breaks it is really sad, but can be abused. But to not be able to replay with installed mods? Why? Some mods make the game so much more interesting. Its sad you cant replay save with mods. It always says ""cannot play replay: it has a different mod configuration"" even though I started a NEW playthrough and thus was unable to even change anything. Its just says it from the beggining. WHY","https://steamcommunity.com/app/427520/discussions/5/3281447372948127237/","21/05/22 10:32","18/01/2024 13:15:58","Bug Report"
"Factorio","Sandbox","Trisapiensaurus","3","Random Computer Freezes on Linux","en","-","Update to date Kubuntu OS, tried re-installing, disabling auto-save, removing all mods etc.  Still random crashes, not very far in the game so no huge infrastructure.  I have lots of ram and computer that ran this game just fine a couple years ago when I last played, now that same computer can't play it?

Can't find a log anywhere.","en","-","Random Computer Freezes on LinuxUpdate to date Kubuntu OS, tried re-installing, disabling auto-save, removing all mods etc.  Still random crashes, not very far in the game so no huge infrastructure.  I have lots of ram and computer that ran this game just fine a couple years ago when I last played, now that same computer can't play it?

Can't find a log anywhere.","-","https://steamcommunity.com/app/427520/discussions/5/3281447232465572154/","18/05/22 13:41","18/01/2024 13:15:59","Bug Report"
"Factorio","Sandbox","tucker12123","1","crash all time","en","-","factorio crash all time now 
i have reinstalled it 
now same in the start menu to launch a new game it crash again  just factorio.
not the entire pc and other program still run. 
i cant have any idea of what happens
if there is the win dows or ram or cpu \/ graphic  card the pc shut down but NOT ONLY FACTORIO
someone have an idea ? 
its my favorite game play 12000 hour since the begin .
i have bought a new pc and with my old pc 8 year never problem.","en","-","crash all timefactorio crash all time now 
i have reinstalled it 
now same in the start menu to launch a new game it crash again  just factorio.
not the entire pc and other program still run. 
i cant have any idea of what happens
if there is the win dows or ram or cpu \/ graphic  card the pc shut down but NOT ONLY FACTORIO
someone have an idea ? 
its my favorite game play 12000 hour since the begin .
i have bought a new pc and with my old pc 8 year never problem.","-","https://steamcommunity.com/app/427520/discussions/5/5829358177512913608/","17/05/22 10:33","18/01/2024 13:16:00","Bug Report"
"Factorio","Sandbox","Tokyo Ditz","3","how do i disable a mod without opening factorio?","en","-","im on mac
every time i open factorio it crashes on start do to ""beltlayers"" any help with this would be appreciated","en","-","how do i disable a mod without opening factorio?im on mac
every time i open factorio it crashes on start do to ""beltlayers"" any help with this would be appreciated","-","https://steamcommunity.com/app/427520/discussions/5/3281447232468013278/","19/05/22 05:44","18/01/2024 13:16:01","Bug Report"
"Factorio","Sandbox","Tinywulf","10","Oil Refineries - Keeps burning off Crude","en","-","I have found alot of discussions in the past regarding Oil refineries that get clogged or stop running.
But I am having the complete opposite issue, I can have all my chemical factories off and can see my pumps working off the train and 1 of my refineries in a series just keep cycling on and off burning 100 crude. I am kinda irritated I didn't catch it sooner as I realized Oil is finite.

Anyway after searching google and here I wanted to report this bug, currently I clear my refinery recipes for the time being as a workaround.

I even tried removing the ""buggy one"" so in a row of 5, I would remove the one that kept cycling, and it would then start burning on the next one over. quite annoying.

-tinywulf","en","-","Oil Refineries - Keeps burning off CrudeI have found alot of discussions in the past regarding Oil refineries that get clogged or stop running.
But I am having the complete opposite issue, I can have all my chemical factories off and can see my pumps working off the train and 1 of my refineries in a series just keep cycling on and off burning 100 crude. I am kinda irritated I didn't catch it sooner as I realized Oil is finite.

Anyway after searching google and here I wanted to report this bug, currently I clear my refinery recipes for the time being as a workaround.

I even tried removing the ""buggy one"" so in a row of 5, I would remove the one that kept cycling, and it would then start burning on the next one over. quite annoying.

-tinywulf","-","https://steamcommunity.com/app/427520/discussions/5/5829358177506988674/","15/05/22 19:39","18/01/2024 13:16:02","Bug Report"
"Factorio","Sandbox","sraczka kazachstańska kajzerka","3","do biters make trips to make new nests?","en","-","

recently I found a small group of bugs near my base (I have a water building allowance, if I run around, the bugs will think it's an island)
they ran around and stopped every now and then as if they were looking to see if the area was good to live in
someone had such a situation and is it true that they make expeditions","en","-","do biters make trips to make new nests?

recently I found a small group of bugs near my base (I have a water building allowance, if I run around, the bugs will think it's an island)
they ran around and stopped every now and then as if they were looking to see if the area was good to live in
someone had such a situation and is it true that they make expeditions","-","https://steamcommunity.com/app/427520/discussions/5/5829358177509525791/","16/05/22 12:18","18/01/2024 13:16:02","Bug Report"
"Factorio","Sandbox"," crane ","3","Biters expanding across water","en","-","I used waterfill to prevent biters from expanding into my base and for some reason they keep creating nests near one of my outposts. I've cleared out the area completely several times but don't know how they keep creating nests. 

https:\/\/steamcommunity.com\/sharedfiles\/filedetails\/?id=2799344132","en","-","Biters expanding across waterI used waterfill to prevent biters from expanding into my base and for some reason they keep creating nests near one of my outposts. I've cleared out the area completely several times but don't know how they keep creating nests. 

https:\/\/steamcommunity.com\/sharedfiles\/filedetails\/?id=2799344132","-","https://steamcommunity.com/app/427520/discussions/5/3276941086770341702/","24/04/22 14:35","18/01/2024 13:16:04","Bug Report"
