Game crashes on launch,Allegromancer,8,"Hi everyone! Hoping someone can help me - just bought Talos 2 and I can't get beyond about 2 seconds into the intro screen before the game crashes. Already verified file integrity in Steam, updated graphics card drivers, restarted PC. Here's my log file: https:\/\/pastebin.com\/3UCQPPnV",https://steamcommunity.com/app/835960/discussions/1/4030221396679209841/,,,,,,,,The Talos Principle 2,Bug Report
Conversation would only trigger in First Person View,Roman015,0,"I'm not sure if this was just in my playthrough but after finishing utopia\/dystopia puzzles- the final, \""Press e to talk to [spoiler]Athena[\/spoiler]\"" didn't appear in third person view, but only when I switched to first person did it appear. When I switched back to third person and looked elsewhere, I could not trigger that conversation again until I went back to first person and looked at that character again.\n\nI used GeForce Now to play this game.",https://steamcommunity.com/app/835960/discussions/1/4030222382930120803/,,,,,,,,The Talos Principle 2,Bug Report
Any timeline on frame generation?,Spook,2,"Hey Croteam, do you have any timeline on frame generation working with up to date drivers?",https://steamcommunity.com/app/835960/discussions/1/4030222382928517860/,,,,,,,,The Talos Principle 2,Bug Report
DirectX12 error,Lorem,1,"Hello, I am encountering an error when attempting to open the game saying \""DirectX 12 is not supported on your system. Try running without the -dx12 or -d3d12 command line argument.\"" I have updated my drivers and nearest I can tell my system meets the requirements. I have tried running it with \""-dx11\"", \""-dx12\"", and \""-d3d12\"" in the properties launch options, as well as leaving launch options blank. Here are my logs: https:\/\/pastebin.com\/Y60ChXsw \n\nWhat should I do?",https://steamcommunity.com/app/835960/discussions/1/4030222382927953860/,,,,,,,,The Talos Principle 2,Bug Report
Logic/graphic bug,Fighter_34RUS,1,"https:\/\/steamcommunity.com\/profiles\/76561198091536880\/screenshot\/2314350571777948514\/\n\nGhost of birth of Miranda - Miranda, Cornelius and Athena are present. Everyone is in a modernized form, although Athena should be in its original form",https://steamcommunity.com/app/835960/discussions/1/4030222382922579046/,,,,,,,,The Talos Principle 2,Bug Report
Music Crackling/Popping Issue,Time,3,"There is a crackling sound in the music and the solution was to just turn the music volume in the settings to zero. I so happen to be in South 2 while this issue started happening. I don't know if it's region specific.\n\nEDIT: I'm now on South 3 and the audio glitching is happening even with music turned off. I have to press ESCAPE, then turn master volume off, i.e. just silencing everything for a moment, then the issue is gone momentarily until things start to eventually crackle again.",https://steamcommunity.com/app/835960/discussions/1/4030221953771418312/,,,,,,,,The Talos Principle 2,Bug Report
"Found something cheesy in Anthropic Hills - Slide Puzzle (West 2, Lost Puzzle)",Roman015,2,"I think I just \""cheesed\"" my way out of a good puzzle and the Pandora's star in this area:\n\n[spoiler] You can \""run diagonally\"" while flying on the fan to get on the wall in the back. This way you can take the activator and all the items in that lost puzzle out (instead of the one hiding behind a wall) to activate the Pandora's star. It also helps you to cheese that puzzle as well.[\/spoiler]",https://steamcommunity.com/app/835960/discussions/1/4030222382924014899/,,,,,,,,The Talos Principle 2,Bug Report
Glitches with water reflection + Depth of Field (also happened with blue energy barrier),Torus,4,"I have seen the bug, that the reflection overrides other effects, like here the depth of field.\n\nhttps:\/\/steamcommunity.com\/profiles\/76561198108952114\/screenshot\/2290706673728680665\/\n\nThe same happened in a lost puzzle in the water in the last area with the blue energy barrier, where only the water behind the barrier was visible, and overrode the barrier (no screenshot)",https://steamcommunity.com/app/835960/discussions/1/4030222029802978246/,,,,,,,,The Talos Principle 2,Bug Report
Respawn in bad location,Ikarus,1,Basically when i played Dystopia I was jumping around and managed to drop into the water below the goal of dystopia 1. After dying in the water the game respawned me directly next to a pillar above the water (under goal 1) from which you need to get through the deep water back to the island. Having there a safe respawn location seems like a bug.,https://steamcommunity.com/app/835960/discussions/1/4030222382923925992/,,,,,,,,The Talos Principle 2,Bug Report
"Crash on start (out of memory, bsod) when displaying first logo",kaycue,2,"Can't get the game to start. Once gave me an \""out of memory\"" error, usually just BSOD.\nAs it's trying to display the Croteam logo, it's very stuttery, then bzzz-crash.\n\nWindows 11 23H2, 32GB RAM, Core i9-10900K, NVidia GeForce RTX 2080i Ti 11GB Video RAM, driver version 546.89 (latest per GeForce Experience)",https://steamcommunity.com/app/835960/discussions/1/4030222382923285159/,,,,,,,,The Talos Principle 2,Bug Report
South 3 Beam Star glitch,Zorkind,0,"So, the Red stick thing was always targetable, without having to activate the blue connector first, so the Red stick was being activated while hidden, I could target and connect to it.",https://steamcommunity.com/app/835960/discussions/1/4030222382920187961/,,,,,,,,The Talos Principle 2,Bug Report
Can't start game - Out of Video Memory error message,mineral,7,"As title says, I'm unable to start the game. I get a quick error window saying I'm out of video memory and then I'm back at steam. I have a 4090 in my system so seems unlikely that I'm actually out of video memory. I was having a similar problem with the demo, which I posted about here and never got a response. Was hoping it had been addressed for the main game...\n\nLog file here https:\/\/pastebin.com\/WLxqtHa5",https://steamcommunity.com/app/835960/discussions/1/5774239174022580693/,,,,,,,,The Talos Principle 2,Bug Report
South 3 Puzzle 6 cheesable,DanceDown,0,You can make a weird jump behind puzzle 6 (in South 3) and you just enter the end of the room.,https://steamcommunity.com/app/835960/discussions/1/4030222029802695348/,,,,,,,,The Talos Principle 2,Bug Report
Can't bind jump to mousewheel down,[They/Them] ChesseTheWasp,0,I cant choose to set jump as mousewheel down this makes it so i have to use the keyboard to jump,https://steamcommunity.com/app/835960/discussions/1/4030222029801772498/,,,,,,,,The Talos Principle 2,Bug Report
Imposibilidad de reset  en Utopía-Distopía,Clorusso,2,"Tengo varios problemas que no puedo resolver y agradecer\u00eda alguna soluci\u00f3n. He terminado de resolver todos los puzzles, incluso los ocultos, y acced\u00ed a la Megaestructura suponiendo que luego del rescate de Atenea podr\u00eda resolver los del Portal Dorado. El hecho es que una vez que llegar a Utop\u00eda-Distop\u00eda  y quedar bloqueado luego de resolver s\u00f3lo el primero; no puedo resetear ese nivel y al tratar de restaurar el juego no pasa nada. Tampoco pude, en su momento, entrando en el mapa volver a ninguna regi\u00f3n (N,E,S,O) para completar el Portal. \u02d0steamthumbsdown\u02d0",https://steamcommunity.com/app/835960/discussions/1/4030222029799175649/,,,,,,,,The Talos Principle 2,Bug Report
Cannot start game - getting a DirectX 12 error message,skf_mikeweber,6,"When starting from Steam (Windows 11), I am getting a \""DirectX 12 is not supported on your system. Try running without the -dx12 or -d3d12 command line argument.\"".  My game has no command line arguments (as far as I know).",https://steamcommunity.com/app/835960/discussions/1/4030221636423822994/,,,,,,,,The Talos Principle 2,Bug Report
Possible New Bug on South 2 level Stowaway,MooP,0,"On my second time playing through the game, on level Stowaway while using the gravity manipulation object to cross to the red laser side, I clipped through the left wall (I assume this only works if the beam is set-up on the left side of the anti-gravity wall), allowing me to bring both the cube and laser receiver outside of the zone. You sort of get stuck in the wall but you can wiggle\/jump your way out.",https://steamcommunity.com/app/835960/discussions/1/4030222029800323802/,,,,,,,,The Talos Principle 2,Bug Report
Game and PC crashes when entering the capsule.,anarkya,7,"I recently started playing and I cant keep moving forward the game crashes as well as my pc, when I enter the capsule after joining the expedition, as I am travelling through the tube it crashes. Always at the same spot. I have reinstalled, checked integrity of files, reduced frames, but nothing.\n\nI would appreciate if you could help me.\nThanks.\n\n\nProcessor\t13th Gen Intel(R) Core(TM) i7-13700KF   3.40 GHz\nInstalled RAM\t32,0 GB\nGraphics\nAMD Radeon RX 6800 XT",https://steamcommunity.com/app/835960/discussions/1/4030221396673552265/,,,,,,,,The Talos Principle 2,Bug Report
"possibility of running TTP2 on Mac M1/M2/M3 running Bootcamp, VM-Ware, Parallels etc.?",Swissorion,3,"Was anybody of you able to run TTP2 successfully on a Mac with silicon chips running VM-Ware, Parallels etc.  Based on some web-sites, it appears to work.   https:\/\/apps-on-mac.com\/how-to-play-the-talos-principle-ii-on-mac\/  or https:\/\/www.reddit.com\/r\/macgaming\/comments\/17qs9o7\/the_talos_principle_2_base_m1_medium_settings_35\/    If anybody of you already did it in one way or another, please comment if successful and which method you applied to run TTP successfully.   Many thanks for your comments.  I'm very eager to continue playing Talos after completed TTP1&DLCs.",https://steamcommunity.com/app/835960/discussions/1/4030222029796235460/,,,,,,,,The Talos Principle 2,Bug Report
Toggle walk button,Muad'Dib,2,"Hello, I wanted to ask the devs if there's currently any plan to implement a toggle walk button for mouse+keyboard configurations, similarly to the toggle sprint button. I just love traversing the game's beautifully crafted environments and I feel that always running around kind of ruins the immersion a bit, especially outside of puzzle rooms. A hold\/toggle walk button would be perfect for soaking in new locations.\nThanks in advance for any insight on the matter.",https://steamcommunity.com/app/835960/discussions/1/4030221953772328815/,,,,,,,,The Talos Principle 2,Bug Report
Colorblind Mode Is Useless,David,2,I think this game may be unplayable. The colorblind mode adds a filter over it but laser beams that are white at the centre are almost impossible to see even with it on. \nThe wall targets are also really difficult to read.,https://steamcommunity.com/app/835960/discussions/1/3970547433230447564/,,,,,,,,The Talos Principle 2,Bug Report
Nvidia frame generation not available anymore?,Robster,3,"I know there are driver issues, but I could solve them by rolling back to 537.58, and frame generation would start working again. But now, I don't see the option anywhere in the Video menu?",https://steamcommunity.com/app/835960/discussions/1/4030222029794537433/,,,,,,,,The Talos Principle 2,Bug Report
Tetromino Puzzle in Museum not interactable,Kibbles,0,"The Tetromino Puzzle in Museum is not interactable when [spoiler]returning to Jerusalem about halfway through the game[\/spoiler]. I missed them the first time around when first exploring the city; now I can use their pedestals, but I can't select or move any of the pieces.",https://steamcommunity.com/app/835960/discussions/1/4030222029793293274/,,,,,,,,The Talos Principle 2,Bug Report
3 South Circular Oasis does not show purple elevator to lower level,SeaDog,1,"Hey folks - I had a weird bug in 3 South. I finished the first four puzzles and made may way over to the bridge by the tower. The small staircase down just led to a hole and there was no purple elevator to get down to the lower levels so I was completely stuck. I tried a re-start and even a re-boot to no avail.  Bored I went and solved the two optional puzzles on the main level and when I returned, the elevator was there. Weird. - Keep up the good work on a great game so far.",https://steamcommunity.com/app/835960/discussions/1/4030222029790778891/,,,,,,,,The Talos Principle 2,Bug Report
"Frequent crashing on startup, changing zones and restarting the puzzles happening more frequently as the game progresses",Meme,0,"Hi devs,\n\nI love the game but I have a huge issue with it.\n\nThis was not the case when I just started playing, the game was as smooth as butter and everything was fine.\nHowever as my playthrough continued (around the 4th or 5th zone perhaps) the game has gotten barely playable.\n\nBasically what happens is whenever I start the game without win 8 compatibility it crashes. So I launch it with win 8 compatibility.\n\nAfter the game launches there's like 20% chance I will get to the main menu (It very often crashes again on epileplsy warning).\n\nIf I manage to get lucky I get to the menu screen, the game often crashes there as well but If I am lucky it will enter this dizzy mode of displaying main menu at a very low stuttery framerate (around 5 fps).\n\nI have to wait in this dizzyness state in the main menu for about a minute or so and then the fps stabilizes at 120. Only then I am allowed to play the game.\n\nHowever the issue does not stop there, when I finally manage to enter the game it is still not working properly. Whenever I enter a puzzle I am forbidden from holding X to reset it as it is guaranteed to crash it.\n\nAlso whenever I change zones there is like 90% chance of the game crashing which is giga annoying since I am on the golden gate puzzles at the moment - which as you know require frequent zone changes.\n\nI am on a brand new desktop PC and all the other games work fine.\nSpecs:\nMB: Gigabyte Z790 GAMING X AX\nRAM: 2 x 16GB ddr5 6000mhz\nCPU: Intel Core i9-14900KF\nGPU: RTX 4070\n\nI checked the integrity of the files many times and everything seems fine.\n\nWhat is also greatly important I feel like. Those issues WERE NOT present early in the playthrough! I played first couple of zones without any issues.\n\nSample logs:\n\nhttps:\/\/pastebin.com\/C8fBySXt\nhttps:\/\/pastebin.com\/tGEh3S96\nhttps:\/\/pastebin.com\/T0vJEwf4",https://steamcommunity.com/app/835960/discussions/1/4030222029792374443/,,,,,,,,The Talos Principle 2,Bug Report
DLL frame generation it's still not working,David Ventura,4,"I was waiting to continue to play the game until a new nvidia driver version was announced but the problem with frame generation it's still going, do you have any updates on that?\nI have a 4060ti and i cant play the game in high\/ultra settings because its goes at 40fps with fps drops and micro stuttering. its a shame because the game its beautiful and i was ready to be easy going with performance problems but i,m kinda sad.",https://steamcommunity.com/app/835960/discussions/1/4030221636423933867/,,,,,,,,The Talos Principle 2,Bug Report
Random freezing,Princess Plushima,2,"Log: https:\/\/pastebin.com\/sF7BK3hH\n\nThe game will randomly freeze. Music will abruptly end, while ambient sound effects continue to play. The game never seems to recover, and task manager shows very low cpu usage, and no disc usage. Sometimes this occurs immediately on loading. Some areas seem less stable than others - East 3 and North 1 have given me the most issue so far.",https://steamcommunity.com/app/835960/discussions/1/4030221953774000093/,,,,,,,,The Talos Principle 2,Bug Report
Level 6 The Passage Appears To Not Work Properly,jimmyblair40,5,Hi\n\nI am unable to get the jammer to drop despite being able to see it clearly when the drillers are activated beneath it. I have tried to use a flame to complete the level instead but the terminal does not recognise the token. Any ideas as I am stuck at this point and cannot progress.,https://steamcommunity.com/app/835960/discussions/1/3950280854055602273/,,,,,,,,The Talos Principle 2,Bug Report
Game crashes when playing intro videos,Señor Morty,5,"Game crashes when playing intro videos.  Occasionally see the \""Out of video memory\"" error others have reported.\n\nClean re-install?  Yes\nDelete shader cache?  Yes\nTP2 demo installed?  Never\n\nLog file:\nhttps:\/\/pastebin.com\/REL1JAXw\n\nWindows event entry:\nFaulting application name: Talos2-Win64-Shipping.exe, version: 5.2.0.0, time stamp: 0x00000000\nFaulting module name: nvwgf2umx.dll, version: 31.0.15.4601, time stamp: 0x653acddd\nException code: 0xc0000005\nFault offset: 0x0000000000580e7c\nFaulting process id: 0x0x2050\nFaulting application start time: 0x0x1DA245D8A50FE03\nFaulting application path: C:\\Program Files (x86)\\Steam\\steamapps\\common\\The Talos Principle 2\\Talos2\\Binaries\\Win64\\Talos2-Win64-Shipping.exe\nFaulting module path: C:\\Windows\\System32\\DriverStore\\FileRepository\\nvmdsig.inf_amd64_8f6c80ec02b538e6\\nvwgf2umx.dll\nReport Id: e8c8d4d4-b06d-493a-9d7c-451ccd392957\nFaulting package full name: \nFaulting package-relative application ID:",https://steamcommunity.com/app/835960/discussions/1/4030221396681498294/,,,,,,,,The Talos Principle 2,Bug Report
Motion Sickness,Silhouette Fleur,4,"Can someone please recommend settings I should switch to to reduce motion sickness?\n\nIt's not nearly as frequent as the first game for me, but I get sick roughly every fifteen minutes and need to lay down, try not to puke, and stave off a headache.\n\nI still haven't put my finger on just what causes this in myself and by extension probably others, I think it has something to do with movement coupled with some form of lighting that just seems to pour right into the eyes at full blast.",https://steamcommunity.com/app/835960/discussions/1/4030221636420592264/,,,,,,,,The Talos Principle 2,Bug Report
Can skip first tetromino bridge on S2,Urticator,3,"In S2, there's the first tetromino bridge that leads to the first little mesa, and then the second tetromino bridge that leads to the second little mesa with the elevator. I was able to get onto the first mesa without building the bridge by walking around maybe 60 degrees to the right and then jumping up the rocks. It wasn't very hard, probably you can find the path?\n\nAlso, I had already solved four puzzles, and once I got there, the game was ready to let me build the second bridge to the elevator. Didn't do that because I didn't want to break things and lose my progress.\n\nI'm enjoying the game a lot, thanks for making it!",https://steamcommunity.com/app/835960/discussions/1/4030221003342279554/,,,,,,,,The Talos Principle 2,Bug Report
West 3 Area Constant Freeze/Crash,BeefoTheBold,11,"Hello.\n\nDoing my best to follow the dev's instructions on how to report errors in the game.\n\nI have played the game with very minimal issues up until the West 3 area. Since getting to that area, the game freezes constantly after five minutes or so every time I try and play. I have not had this issue (or mostly any issues) in previous areas. Only this one.\n\nI am not using any mods and have more than sufficient hardware to run the game at 4K, full screen, max settings. Below is a link to my error log. \n\nhttps:\/\/pastebin.com\/wsdBrFpP\n\nI am hopeful that this can be troubleshooted because to have sunk this much time into a game that I am genuinely enjoying quite a lot only to be stuck near the ending would be very frustrating to me.\n\nThanks in advance Devs.",https://steamcommunity.com/app/835960/discussions/1/4030221179840282175/,,,,,,,,The Talos Principle 2,Bug Report
Bug in the final megastructure visit,bvræqvete,2,"When the helicopter lands near the [spoiler] singularity \/ mini star before going down to save Athena [\/spoiler] I wanted to take a picture, so opened photomode, but it was completely broken, I couldn't see anything but pixellated colors.",https://steamcommunity.com/app/835960/discussions/1/3936769740293233171/,,,,,,,,The Talos Principle 2,Bug Report
shader problem,Ikarus,1,"it seems like some shader is not working correct for me - have basically transparent \""lines\"" over some objects.\n\nhttps:\/\/steamcommunity.com\/sharedfiles\/filedetails\/?id=3103464892\n\nWindows 11\nAMD Ryzen 5 2600X (3.8 GHz)\nAMD Radeon RX 5600 XT\n16 GB Ram\n\nTried every ingame setting\nReinstalled dx12\nRemoved shader cache\nReinstalled talos",https://steamcommunity.com/app/835960/discussions/1/4030221636417296715/,,,,,,,,The Talos Principle 2,Bug Report
XeSS seems to cause crushed black levels in shadowy areas,mvandevander,1,"Simply enough, it seems that enabling XeSS causes some issues where shadowy areas are overdark and the black levels are crushed. This is somewhat hard to notice on a LCD, but is extremely obvious and looks very bad on OLED displays. The issue happens regardless of whether HDR is enabled though.\n\nHere is a link to an example comparison from inside the megastructure, although I can provide more examples if needed: https:\/\/imgur.com\/a\/peu4mGo\n\nMy GPU is a RX 6800 XT.",https://steamcommunity.com/app/835960/discussions/1/4030221636414229073/,,,,,,,,The Talos Principle 2,Bug Report
Newly installed game wont start - DirectX 12 is not supported message.,skf_mikeweber,1,Just installed the game and am getting a 'DirectX 12 is not supported on your system. Try running without the -dx12 or -d3d12 command line argument.\n\nI am running directly from Steam without any command line arguements.,https://steamcommunity.com/app/835960/discussions/1/4030221636420582173/,,,,,,,,The Talos Principle 2,Bug Report
West 2 Puzzle 2 (W2P2): Potential clipping error?,Metalogism,0,"I want to report a potential clipping issue with the puzzle that may be unintended.  It allowed me to easily solve the Pandora statue in what I can only assume was an untended manner: [spoiler]without the activator behind the permeable wall.[\/spoiler]\n\nHere is what is going on: [spoiler]I can simply place any and all objects outside the puzzle by holding them while standing next to and looking through the vertical slits to the right of the entrance.  I was stunned that they exited so easily.[\/spoiler]\n\nIf this is intentional, please let me know.  I'm still working out what the \""correct\"" solution is.",https://steamcommunity.com/app/835960/discussions/1/4030221636421264309/,,,,,,,,The Talos Principle 2,Bug Report
"Hardlocked at North 2 Lab quest ""Search for schematics in a lab""",Jasper,16,"When entering the lab Byron is not standing in the correct position and does not trigger his dialogue. This is after completing the rest of North-2. I've tried restarting the game, exiting North-2 and coming back and just waiting for a long time for him to speak\n\nIssue on my end, Byron is not speaking:\nhttps:\/\/steamcommunity.com\/sharedfiles\/filedetails\/?id=3071297794\n\nWhat is supposed to happen:\nhttps:\/\/youtu.be\/xfUr_jhe7s8?si=wTfHN5_ZmA-YzE-j&t=1747",https://steamcommunity.com/app/835960/discussions/1/3936769163102148669/,,,,,,,,The Talos Principle 2,Bug Report
Many voice lines cut off before they finish,Cheeseyx,12,A lot of voice lines for me cut off before or during the final word for me. Is this something anyone else is experiencing?,https://steamcommunity.com/app/835960/discussions/1/3936769163099354999/,,,,,,,,The Talos Principle 2,Bug Report
Crush from the game when entering the Megastructure,Кирпичик,5,"The game closes with an error when entering the Megastructure. Has anyone encountered such a problem? How to solve it? \nI tried to reduce the graphics parameters (screen resolution) - I thought maybe the PC couldn't handle the load - but no. \nThe drivers are the latest. i7 11850H, RTX 3070, 16 RAM, SSD. Graphics settings are high with RTX without DLAA\n\nLoginId:4c8569f0489b68b0232dee87391f1a90\nEpicAccountId:24a9e6d611c94c9e87d7e47d0efa7825\n\nFatal error: [File:E:\\s\\workspace\\T2\\UE5\\Engine\\Source\\Runtime\\D3D12RHI\\Private\\D3D12Util.cpp] [Line: 873] CurrentQueue.Fence.D3DFence->GetCompletedValue() failed at E:\\s\\workspace\\T2\\UE5\\Engine\\Source\\Runtime\\D3D12RHI\\Private\\D3D12Submission.cpp:939 with error DXGI_ERROR_DEVICE_REMOVED with Reason: DXGI_ERROR_DEVICE_HUNG\n\nTalos2_Win64_Shipping\nTalos2_Win64_Shipping\nTalos2_Win64_Shipping\nTalos2_Win64_Shipping\nTalos2_Win64_Shipping\nTalos2_Win64_Shipping\nTalos2_Win64_Shipping\nkernel32\nntdll\n\nhttps:\/\/youtu.be\/G6XVA36ZwWQ - crush moment\nhttps:\/\/drive.google.com\/file\/d\/1aHzZjEFJha4GLW1K9awFpgCN1MUaPTvT\/view?usp=sharing - crush log\n\nPlease help )",https://steamcommunity.com/app/835960/discussions/1/4030221636418879767/,,,,,,,,The Talos Principle 2,Bug Report
Social media text jostle,damousey,0,"There's an edge case where the text layout on a social media thread creates a flicker with different line numbers, specifically if the total length barely needs a scrollbar. \ncapture here\nhttps:\/\/asset.cloudinary.com\/mousecloud\/0f30e9a6b852f116eec44dfa21e1c756",https://steamcommunity.com/app/835960/discussions/1/4030221636418733137/,,,,,,,,The Talos Principle 2,Bug Report
"constant stutter on 3080m, 6900hs, 32gb RAM",Zixpk,0,"have tried everything, can't refund anymore due to playtime. I'm able to get a comfortable framerate, but even after the initial shader compilation upon first boot, every running of the game just stutters everywhere, particularly with foliage. I've tried rolling back drivers, fresh-installing older and new drivers, steam launch options, different control options and different monitor settings. really bummed out :(",https://steamcommunity.com/app/835960/discussions/1/4030221636418364596/,,,,,,,,The Talos Principle 2,Bug Report
Controller / Video Issues,azimuth,7,"Just started up and played for a few minutes, and already running into a few issues. I'm streaming to my TV with the Steam Link app and using an XBox One controller.\n\n1. navigating through menu and changing settings isn't possible, because controller buttons don't do what they say. For example using the shoulder buttons to navigate to different menu tabs doesn't work, so there's no way to access those settings.\n\n2. in-game controller layout is a bit odd. For example 'run' has been moved from left trigger (which has been 'run' in every game for as long as I can remember) to the right shoulder button, which is pretty awkward to use. \n\nI'd love an easy way to go back to the \""classic\"" layout from the first game, which I found much more intuitive. Is there any reason why the old layout wouldn't work? Like are there extra controls that just wouldn't fit in the old scheme?\n\nBeyond the layout, controls are a bit clunky in general. Even a small thing like putting puzzles together seems slow and awkward, compared with the original game where everything just worked. Not sure if that's another controller-specific issue?\n\n3. engine is jittery and glitchy, which is giving me some motion sickness. I have a new-ish computer with decent specs - 13700k, 4070ti, 32GB 5600MHz DDR5, installed on NVMe M.2 SSD - so I expected a better experience in the graphics department - is there an optimization patch in the works? \n\nWhat are recommended settings for a faster, smoother performance if that's all I care about?\n\nIt feels like the original engine was more polished compared to UE5. Maybe it's too early to say that though, since this is such a new release?",https://steamcommunity.com/app/835960/discussions/1/3950281156758389219/,,,,,,,,The Talos Principle 2,Bug Report
Stowaway Puzzle - Glitched through wall holding a reflector,Saru,1,"Hi devs, love the game.\nI managed to glitch through the wall next to the square gravity wall. While I was floating, I accidentally managed to push through the wall. I was also holding a reflector. I had to rollback to an earlier checkpoint to fix it.\nScreenshot: https:\/\/steamcommunity.com\/id\/ratmatix\/screenshot\/2281698841355864785\/\nScreenshot shows where I had the gravshifter pointed, and the reflector on the outside of the puzzle, after I glitched through the wall.",https://steamcommunity.com/app/835960/discussions/1/4030221636417462924/,,,,,,,,The Talos Principle 2,Bug Report
Accessibility request: better crosshair option,lhamil64,0,"Hello,\nHopefully this is the most appropriate place to put this request. I am playing through Talos Principle 2. I am visually impaired, and I find the small white-dot crosshair difficult to see, particularly when against a light background (like the sky or a bright wall). There is an option to adjust the opacity, but even at full opacity I find it difficult to see.\n\nWould there be any chance of adding an option to change the crosshair to something more visible, like an actual cross? Or even just the ability to change the color (maybe to a neon-green or pink or something that really stands out)",https://steamcommunity.com/app/835960/discussions/1/4030221636417194640/,,,,,,,,The Talos Principle 2,Bug Report
Beams can go through walls when the walls are unloaded,Dannnjh,0,Example:\n\nIntended behaviour\nhttps:\/\/imgur.com\/V64kLNt\n\nMoving back just a few metres so the wall is unloaded \nhttps:\/\/imgur.com\/3OYuNYe\n\nThe source of the green beam \nhttps:\/\/imgur.com\/1iJQYD8,https://steamcommunity.com/app/835960/discussions/1/4030221636416500262/,,,,,,,,The Talos Principle 2,Bug Report
GeForce NOW Frame Generation Greyed Out,ltron,3,"DLSS Frame Generation worked on GeForce NOW on release, but recently the option has become unavailable with the game settings saying 'wrong driver version'.\n\nAlso, please work with Nvidia to add HDR for this game on GeForce NOW, it makes the game look much better and would be very much appreciated.",https://steamcommunity.com/app/835960/discussions/1/4030220670866542073/,,,,,,,,The Talos Principle 2,Bug Report
Area E-2 Puzzle 7 softlocked myself.,MA-SIMON,2,"If everything is behind that second barrier and you climb out with the ladder, it is impossible to take stuff from inside again. And with everything behind the barrier, you are locked out.",https://steamcommunity.com/app/835960/discussions/1/4030221396679711404/,,,,,,,,The Talos Principle 2,Bug Report
"DLSS frame generation option broken ""wrong driver""?",Lupercal,26,"4070ti \nDLSS frame generation option is greyed out and shows the message \""wrong driver\"".\nI have tried both the latest game ready and developer drivers.\nI see someone else was also having this problem in another thread.\nPlease fix.",https://steamcommunity.com/app/835960/discussions/1/3950280599880452615/,,,,,,,,The Talos Principle 2,Bug Report
S2- Puzzle 1 Mountaineer,Ikarus,0,Was stuck there - for some reason at my first attempt the Gravshifter was not active at all and therefore couldn't get out of the 2nd room. \nHad obviously no clue without any tool to proceed - after looking it up i restarted the checkpoint and the gravshifter was active and there was no problem.,https://steamcommunity.com/app/835960/discussions/1/4030221636412160535/,,,,,,,,The Talos Principle 2,Bug Report
Can't run the game,pblaha1jr,5,"I can't even open the game it just says \""DirectX 12 is not supported on your system. Try running without the -dx12 or -d3d12 command line argument.\"" I have DirectX 12 Installed and I checked it multiple times. Does anyone have an idea how to fix this bug?",https://steamcommunity.com/app/835960/discussions/1/4030221003340923461/,,,,,,,,The Talos Principle 2,Bug Report
Fast travel loads incorrect lighting,RavenWorks,0,"Unless the lighting is *meant* to be random in each area and I'm just getting unlucky:\n\n1. Start in any zone with recognizable lighting (direction, color)\n2. Slow travel to a zone with noticeably *different* lighting\n3. Fast travel BACK to the first zone\n4. The lighting in the zone that you started in is now different\n\nhttps:\/\/imgur.com\/a\/lNd4Q35",https://steamcommunity.com/app/835960/discussions/1/4030221396679523353/,,,,,,,,The Talos Principle 2,Bug Report
Movement bug after fast travel,RavenWorks,0,"1. Go into first person mode\n2. Travel to a shuttle\n3. FAST TRAVEL to an individual puzzle in another zone\n4. After the fast travel, turn the camera approx 180 degrees, WITHOUT walking\n5. The camera will wiggle back and forth on a loop forever.\n6. Take a step.  The problem is temporarily fixed.\n7. Turn the camera 180 degrees again;  the problem comes back.  From now on this will happen every time you turn the camera without walking, until you next use a shuttle.\n\nFor a clearer example of the bug's effect, while the movement loop is happening, enter 3rd person mode.   1k will be shuffling his legs back and forth.   (However, you can't TRIGGER the bug in 3rd person mode; you have to trigger it in 1st person and then switch.)",https://steamcommunity.com/app/835960/discussions/1/4030221396679501801/,,,,,,,,The Talos Principle 2,Bug Report
Can pass objects outside of puzzles through tiny windows,RavenWorks,0,I'm assuming it isn't intentional that you can get objects to either side of the purple barrier in Embodied Cognition by placing them through the big circular windows in just the right spot?\n\nhttps:\/\/imgur.com\/a\/lkTq6fL,https://steamcommunity.com/app/835960/discussions/1/4030221396679461840/,,,,,,,,The Talos Principle 2,Bug Report
"South golden ""Thrust Vektor"" / Юг. Переход 3, золотая гол. ""Вектор тяги""",Bohdan36,2,"If you don't solve the puzzle correctly, when the beam on the left side of the moving platform is farther away from its start, it can get chewed into the texture and disappear.\nThe puzzle is solved differently, but I believe that items should not be in textures and not visible. See screenshots.\n [url=https:\/\/i.imgur.com\/sOPzGo5.jpg] screen 1 [\/url]\n [url=https:\/\/i.imgur.com\/YX04EdK.jpg] screen 2 [\/url]\n [url=https:\/\/i.imgur.com\/CA7jx7b.jpg] screen 3 [\/url]\n [url=https:\/\/i.imgur.com\/V9USSUn.jpg] screen 4 [\/url]",https://steamcommunity.com/app/835960/discussions/1/4030221396677464257/,,,,,,,,The Talos Principle 2,Bug Report
"South 2, Puzzle 8. fan vanished after going up gravshift",Buxom,0,Just disappeared completely from the puzzle after sending it up to switch it with an item at the table towards the middle on the ceiling.,https://steamcommunity.com/app/835960/discussions/1/4030221396676716856/,,,,,,,,The Talos Principle 2,Bug Report
